metric,area,comp,suff
accuracy,0.05,0.930909,0.941245
accuracy,0.075,0.925186,0.942548
accuracy,0.1,0.926923,0.945586
accuracy,0.15,0.926055,0.954427
auc,0.05,0.771947,0.66362
auc,0.075,0.716102,0.731518
auc,0.1,0.675049,0.766602
auc,0.15,0.615169,0.796975
cross_entropy,0.05,0.194645,0.219577
cross_entropy,0.075,0.214108,0.194196
cross_entropy,0.1,0.226376,0.171591
cross_entropy,0.15,0.246005,0.139456
