metric,area,comp,suff
accuracy,0.05,0.931697,0.946534
accuracy,0.075,0.926489,0.952611
accuracy,0.1,0.922936,0.955649
accuracy,0.15,0.922068,0.957819
auc,0.05,0.71026,0.786227
auc,0.075,0.634251,0.814325
auc,0.1,0.591089,0.84289
auc,0.15,0.526015,0.862761
cross_entropy,0.05,0.207888,0.164029
cross_entropy,0.075,0.241469,0.143849
cross_entropy,0.1,0.262828,0.128436
cross_entropy,0.15,0.285316,0.111588
