metric,area,comp,suff
accuracy,0.05,0.983507,0.988715
accuracy,0.075,0.982639,0.990885
accuracy,0.1,0.982639,0.992188
accuracy,0.15,0.982639,0.994358
auc,0.05,0.417176,0.43924
auc,0.075,0.395733,0.442421
auc,0.1,0.368868,0.443317
auc,0.15,0.331991,0.444213
cross_entropy,0.05,0.100519,0.098101
cross_entropy,0.075,0.104714,0.096447
cross_entropy,0.1,0.107881,0.095946
cross_entropy,0.15,0.111205,0.097456
