metric,area,comp,suff
accuracy,0.05,0.982205,0.989149
accuracy,0.075,0.982205,0.991319
accuracy,0.1,0.982639,0.990885
accuracy,0.15,0.982639,0.993056
auc,0.05,0.424664,0.445064
auc,0.075,0.400941,0.450702
auc,0.1,0.364583,0.453838
auc,0.15,0.273671,0.456541
cross_entropy,0.05,0.09987,0.099893
cross_entropy,0.075,0.104584,0.1
cross_entropy,0.1,0.108415,0.101325
cross_entropy,0.15,0.114895,0.103855
