metric,area,comp,suff
accuracy,0.05,0.990451,0.983427
accuracy,0.075,0.987333,0.986111
accuracy,0.1,0.985597,0.986111
accuracy,0.15,0.983427,0.987847
auc,0.05,0.424037,0.37515
auc,0.075,0.419414,0.396524
auc,0.1,0.419515,0.406122
auc,0.15,0.413036,0.416288
cross_entropy,0.05,0.102222,0.102568
cross_entropy,0.075,0.102877,0.098663
cross_entropy,0.1,0.102858,0.097716
cross_entropy,0.15,0.102354,0.096797
