metric,area,comp,suff
accuracy,0.05,0.982559,0.988201
accuracy,0.075,0.982124,0.990371
accuracy,0.1,0.982559,0.992107
accuracy,0.15,0.982559,0.991753
auc,0.05,0.389668,0.412942
auc,0.075,0.371812,0.413992
auc,0.1,0.34142,0.414223
auc,0.15,0.279618,0.414595
cross_entropy,0.05,0.100129,0.098934
cross_entropy,0.075,0.104566,0.099136
cross_entropy,0.1,0.107676,0.10068
cross_entropy,0.15,0.114369,0.103157
