metric,area,comp,suff
accuracy,0.05,0.983427,0.986899
accuracy,0.075,0.982993,0.987333
accuracy,0.1,0.982559,0.989069
accuracy,0.15,0.982559,0.989937
auc,0.05,0.402212,0.407711
auc,0.075,0.399105,0.410964
auc,0.1,0.395261,0.412323
auc,0.15,0.379761,0.41322
cross_entropy,0.05,0.095836,0.1033
cross_entropy,0.075,0.097329,0.102544
cross_entropy,0.1,0.099393,0.101672
cross_entropy,0.15,0.102056,0.102742
