metric,area,comp,suff
accuracy,0.05,0.563625,0.534328
accuracy,0.075,0.502604,0.501302
accuracy,0.1,0.5,0.5
accuracy,0.15,0.5,0.5
auc,0.05,0.403785,0.296951
auc,0.075,0.376696,0.297736
auc,0.1,0.356897,0.297535
auc,0.15,0.333456,0.296537
cross_entropy,0.05,inf,inf
cross_entropy,0.075,inf,inf
cross_entropy,0.1,inf,inf
cross_entropy,0.15,inf,inf
