metric,area,comp,suff
mae,0.05,11.471009,13.94228
mae,0.075,12.553534,12.900528
mae,0.1,13.048156,12.286505
mae,0.15,13.901778,10.958241
mse,0.05,10.495113,12.951343
mse,0.075,11.866214,11.226491
mse,0.1,12.552118,10.26436
mse,0.15,13.79627,8.332644
