metric,area,comp,suff
mae,0.05,2.46456,17.595301
mae,0.075,3.604541,17.303084
mae,0.1,4.250753,17.099553
mae,0.15,5.684245,16.618645
mse,0.05,0.655676,20.173072
mse,0.075,1.22785,19.572907
mse,0.1,1.627165,19.162311
mse,0.15,2.708813,18.204506
