metric,area,comp,suff
mae,0.05,11.307528,13.804412
mae,0.075,12.435546,12.783394
mae,0.1,12.938237,12.18211
mae,0.15,13.830456,10.841082
mse,0.05,10.081209,12.681128
mse,0.075,11.49385,10.995602
mse,0.1,12.186943,10.065528
mse,0.15,13.503136,8.137197
