metric,area,comp,suff
accuracy,0.05,0.989366,0.988281
accuracy,0.075,0.988932,0.988281
accuracy,0.1,0.989149,0.988281
accuracy,0.15,0.988715,0.9898
auc,0.05,0.315621,0.299671
auc,0.075,0.314942,0.308531
auc,0.1,0.312933,0.312694
auc,0.15,0.309666,0.315845
cross_entropy,0.05,0.088586,0.103471
cross_entropy,0.075,0.08868,0.104103
cross_entropy,0.1,0.089082,0.105143
cross_entropy,0.15,0.09023,0.107052
