metric,area,comp,suff
accuracy,0.05,0.992188,0.991102
accuracy,0.075,0.989583,0.991753
accuracy,0.1,0.988281,0.991536
accuracy,0.15,0.984809,0.989366
auc,0.05,0.249776,0.198846
auc,0.075,0.249776,0.205682
auc,0.1,0.249552,0.208718
auc,0.15,0.249552,0.213314
cross_entropy,0.05,0.047723,0.06053
cross_entropy,0.075,0.052109,0.06898
cross_entropy,0.1,0.05731,0.077303
cross_entropy,0.15,0.067234,0.090228
