metric,area,comp,suff
accuracy,0.05,0.995877,0.991319
accuracy,0.075,0.995877,0.991319
accuracy,0.1,0.995009,0.991319
accuracy,0.15,0.994141,0.991319
auc,0.05,0.236111,0.193092
auc,0.075,0.236111,0.199784
auc,0.1,0.236111,0.206455
auc,0.15,0.236111,0.215678
cross_entropy,0.05,0.060523,0.057383
cross_entropy,0.075,0.060414,0.056267
cross_entropy,0.1,0.059736,0.055975
cross_entropy,0.15,0.058084,0.055848
