metric,area,comp,suff
accuracy,0.05,0.995226,0.991319
accuracy,0.075,0.994358,0.991319
accuracy,0.1,0.994358,0.991753
accuracy,0.15,0.993056,0.992622
auc,0.05,0.222222,0.170851
auc,0.075,0.222222,0.182583
auc,0.1,0.222106,0.190786
auc,0.15,0.221991,0.203969
cross_entropy,0.05,0.040307,0.05063
cross_entropy,0.075,0.040963,0.051993
cross_entropy,0.1,0.041724,0.054285
cross_entropy,0.15,0.044306,0.06236
