metric,area,comp,suff
accuracy,0.05,0.958036,0.981988
accuracy,0.075,0.934341,0.949138
accuracy,0.1,0.909561,0.893028
accuracy,0.15,0.845084,0.800693
auc,0.05,0.263665,0.230813
auc,0.075,0.263217,0.235525
auc,0.1,0.262993,0.238437
auc,0.15,0.262321,0.241125
cross_entropy,0.05,0.12874,0.146256
cross_entropy,0.075,0.175193,0.21045
cross_entropy,0.1,0.221375,0.269558
cross_entropy,0.15,0.312444,0.370451
