metric,area,comp,suff
mae,0.05,5.655005,25.936153
mae,0.075,6.930268,24.863935
mae,0.1,8.082614,23.83313
mae,0.15,11.136597,20.963372
mse,0.05,4.242183,51.558854
mse,0.075,5.852714,47.907966
mse,0.1,7.525557,44.588699
mse,0.15,12.85151,35.970588
