metric,area,comp,suff
mae,0.05,6.761082,20.452712
mae,0.075,8.357149,19.213982
mae,0.1,9.082571,18.608046
mae,0.15,10.557292,17.368044
mse,0.05,4.047711,23.845947
mse,0.075,5.710201,21.248359
mse,0.1,6.554033,20.074879
mse,0.15,8.414346,17.8647
