metric,area,comp,suff
mae,0.05,56.714088,44.12021
mae,0.075,72.446093,28.952012
mae,0.1,87.429459,16.496072
mae,0.15,104.259471,9.689439
mse,0.05,138.092415,88.618502
mse,0.075,223.152878,41.56581
mse,0.1,323.979106,15.344446
mse,0.15,459.984599,6.678113
