metric,area,comp,suff
mae,0.05,49.242049,47.113743
mae,0.075,64.81901,31.23925
mae,0.1,81.071297,17.439674
mae,0.15,98.59286,8.677088
mse,0.05,106.040471,98.991023
mse,0.075,179.305913,46.818854
mse,0.1,277.845062,16.887109
mse,0.15,410.752421,5.08417
