metric,area,comp,suff
accuracy,0.05,0.927236,0.929487
accuracy,0.075,0.900109,0.897545
accuracy,0.1,0.872074,0.875764
accuracy,0.15,0.831195,0.84039
auc,0.05,0.401576,0.295703
auc,0.075,0.395976,0.311929
auc,0.1,0.393027,0.316722
auc,0.15,0.380148,0.325705
cross_entropy,0.05,0.213994,0.249046
cross_entropy,0.075,0.257988,0.288121
cross_entropy,0.1,0.294895,0.318807
cross_entropy,0.15,0.349759,0.368349
