metric,area,comp,suff
mae,0.05,7.516679,15.539918
mae,0.075,8.25805,15.236148
mae,0.1,8.662142,15.03766
mae,0.15,9.524357,14.535636
mse,0.05,5.642845,15.620799
mse,0.075,6.30109,15.067214
mse,0.1,6.691373,14.715626
mse,0.15,7.576031,13.853372
