metric,area,comp,suff
mae,0.05,10.645969,13.960956
mae,0.075,11.902504,12.924015
mae,0.1,12.495411,12.308383
mae,0.15,13.583049,10.969394
mse,0.05,9.521104,12.843131
mse,0.075,11.065576,11.156636
mse,0.1,11.843929,10.227129
mse,0.15,13.345156,8.350258
