metric,area,comp,suff
mae,0.05,8.312617,18.095443
mae,0.075,10.082914,16.005716
mae,0.1,11.011668,14.894043
mae,0.15,12.900996,12.702951
mse,0.05,5.706883,18.832393
mse,0.075,7.739464,14.811838
mse,0.1,8.895269,12.870858
mse,0.15,11.448683,9.472678
