metric,area,comp,suff
mae,0.05,7.480365,19.022092
mae,0.075,9.367881,16.967526
mae,0.1,10.318502,15.879084
mae,0.15,12.182417,13.751993
mse,0.05,4.927349,20.733964
mse,0.075,6.961349,16.559736
mse,0.1,8.084744,14.54189
mse,0.15,10.502644,11.021599
