metric,area,comp,suff
mae,0.05,1.754886,25.751234
mae,0.075,2.405108,24.922851
mae,0.1,2.839607,24.326304
mae,0.15,4.159207,22.446135
mse,0.05,0.265337,36.363644
mse,0.075,0.43787,34.423112
mse,0.1,0.573787,32.908953
mse,0.15,1.079608,27.798642
