metric,area,comp,suff
mae,0.05,6.925812,22.373952
mae,0.075,9.079099,20.000451
mae,0.1,10.346411,18.54378
mae,0.15,13.1121,15.358086
mse,0.05,3.499428,26.525805
mse,0.075,5.744819,21.310024
mse,0.1,7.246733,18.387082
mse,0.15,11.058211,12.712658
