metric,area,comp,suff
mae,0.05,5.048717,24.821473
mae,0.075,6.811849,23.774646
mae,0.1,7.599992,23.171467
mae,0.15,8.967627,21.785765
mse,0.05,2.096971,32.749787
mse,0.075,3.52726,30.300019
mse,0.1,4.306575,28.94446
mse,0.15,5.866773,25.910299
