metric,area,comp,suff
mae,0.05,8.343569,10.922355
mae,0.075,9.396118,10.024453
mae,0.1,9.867878,9.460981
mae,0.15,10.661657,8.530262
mse,0.05,5.559916,8.03751
mse,0.075,6.653125,6.899834
mse,0.1,7.131368,6.157343
mse,0.15,7.696465,4.77742
