metric,area,comp,suff
mae,0.05,0.08744,14.987973
mae,0.075,0.130874,13.842481
mae,0.1,0.184231,13.012994
mae,0.15,0.288252,11.238492
mse,0.05,0.001125,16.080302
mse,0.075,0.002266,13.914878
mse,0.1,0.004363,12.440948
mse,0.15,0.01063,9.692525
