metric,area,comp,suff
mae,0.05,18.707877,10.101794
mae,0.075,19.817339,8.605747
mae,0.1,20.153133,7.673411
mae,0.15,20.341118,5.719985
mse,0.05,24.088913,7.529879
mse,0.075,26.454999,5.796641
mse,0.1,27.024007,4.859002
mse,0.15,27.239746,2.988656
