metric,area,comp,suff
mae,0.05,18.740909,10.243795
mae,0.075,19.825281,8.712972
mae,0.1,20.210756,7.553934
mae,0.15,20.504802,5.509523
mse,0.05,24.406268,7.718117
mse,0.075,26.631837,5.984572
mse,0.1,27.389263,4.741456
mse,0.15,27.778933,2.783571
