metric,area,comp,suff
mae,0.05,3.709038,20.252185
mae,0.075,5.674154,19.382137
mae,0.1,6.755867,18.79108
mae,0.15,12.69869,14.75564
mse,0.05,1.627657,27.158301
mse,0.075,3.22951,25.091795
mse,0.1,4.172956,23.615259
mse,0.15,11.520998,15.553719
