metric,area,comp,suff
mae,0.05,18.406184,10.286331
mae,0.075,19.557295,8.680472
mae,0.1,19.922379,7.520597
mae,0.15,20.130066,5.786157
mse,0.05,23.625089,7.699105
mse,0.075,25.923183,5.82673
mse,0.1,26.590423,4.628351
mse,0.15,26.654385,3.010067
