metric,area,comp,suff
mae,0.05,35.173673,35.180336
mae,0.075,48.185291,22.471736
mae,0.1,60.861437,12.123572
mae,0.15,73.692258,9.364573
mse,0.05,53.324891,55.516572
mse,0.075,99.341644,24.709281
mse,0.1,157.741186,9.052204
mse,0.15,231.99826,6.111458
