metric,area,comp,suff
mae,0.05,35.196133,34.666986
mae,0.075,48.500023,21.932526
mae,0.1,61.211001,11.846467
mae,0.15,73.674789,9.043378
mse,0.05,53.344767,54.282054
mse,0.075,100.259384,23.737096
mse,0.1,159.241933,8.373059
mse,0.15,231.347239,5.871299
