metric,area,comp,suff
mae,0.05,17.141551,53.634374
mae,0.075,24.551859,47.120433
mae,0.1,29.668708,42.15256
mae,0.15,35.614947,36.818293
mse,0.05,16.791215,125.896299
mse,0.075,32.138645,99.277715
mse,0.1,45.017776,80.95634
mse,0.15,63.314295,64.280164
