metric,area,comp,suff
mae,0.05,31.049952,38.662941
mae,0.075,44.508715,24.783258
mae,0.1,58.799714,12.36312
mae,0.15,71.862625,7.23367
mse,0.05,41.729757,65.980216
mse,0.075,84.508275,29.185693
mse,0.1,146.488408,9.00403
mse,0.15,218.865514,3.574118
