metric,area,comp,suff
mae,0.05,17.419036,54.707935
mae,0.075,22.044259,51.077901
mae,0.1,25.501549,47.583719
mae,0.15,29.537455,43.784973
mse,0.05,17.059616,130.447889
mse,0.075,26.094428,114.692045
mse,0.1,33.934997,100.690976
mse,0.15,44.749996,86.614889
