metric,area,comp,suff
mae,0.05,1.571207,12.80532
mae,0.075,2.018537,10.201716
mae,0.1,2.17883,8.520786
mae,0.15,2.228664,5.280382
mse,0.05,0.166131,10.755234
mse,0.075,0.263947,7.090422
mse,0.1,0.309393,4.868516
mse,0.15,0.335392,2.005778
