metric,area,comp,suff
mae,0.05,9.861081,12.172715
mae,0.075,11.556247,10.822148
mae,0.1,12.276268,10.353529
mae,0.15,13.696418,9.743171
mse,0.05,8.003831,9.747708
mse,0.075,10.394854,8.041669
mse,0.1,11.448727,7.548224
mse,0.15,13.645435,7.002496
