metric,area,comp,suff
mae,0.05,9.888515,12.19115
mae,0.075,11.615611,10.826348
mae,0.1,12.379275,10.358925
mae,0.15,13.760342,9.806828
mse,0.05,8.053458,9.780641
mse,0.075,10.519569,8.047835
mse,0.1,11.617074,7.542309
mse,0.15,13.742548,7.077565
