metric,area,comp,suff
mae,0.05,1.403112,18.729844
mae,0.075,2.589493,17.516332
mae,0.1,4.294012,15.942517
mae,0.15,10.049855,10.985203
mse,0.05,0.293868,22.343289
mse,0.075,0.693217,20.199705
mse,0.1,1.740495,17.101828
mse,0.15,7.891422,7.973641
