metric,area,comp,suff
mae,0.05,11.464547,16.160663
mae,0.075,12.722625,14.917625
mae,0.1,13.365525,14.11736
mae,0.15,14.549691,12.479407
mse,0.05,10.558048,17.184483
mse,0.075,12.343957,14.792228
mse,0.1,13.333082,13.345991
mse,0.15,15.283039,10.606287
