metric,area,comp,suff
mae,0.05,7.460139,18.309623
mae,0.075,8.404383,17.82972
mae,0.1,9.044713,17.50681
mae,0.15,10.229062,16.68624
mse,0.05,5.090946,21.622259
mse,0.075,6.116388,20.599694
mse,0.1,6.862188,19.918243
mse,0.15,8.329913,18.291182
