metric,area,comp,suff
mae,0.05,6.638271,21.6562
mae,0.075,7.795961,18.944777
mae,0.1,8.328426,17.431671
mae,0.15,9.448458,14.34431
mse,0.05,3.5902,27.975851
mse,0.075,4.621412,22.067965
mse,0.1,5.143127,19.030875
mse,0.15,6.358459,13.412906
