metric,area,comp,suff
mae,0.05,6.132001,21.334345
mae,0.075,8.055505,19.281608
mae,0.1,9.006648,18.274604
mae,0.15,10.764859,16.51612
mse,0.05,3.144941,27.065598
mse,0.075,4.981176,22.756064
mse,0.1,6.051682,20.761647
mse,0.15,8.349283,17.493736
