metric,area,comp,suff
mae,0.05,4.837415,27.554795
mae,0.075,5.74414,26.351508
mae,0.1,6.41638,25.544314
mae,0.15,7.606566,23.599442
mse,0.05,2.073131,43.0583
mse,0.075,2.744805,39.728306
mse,0.1,3.307903,37.563358
mse,0.15,4.395817,32.529266
