metric,area,comp,suff
mae,0.05,2.556879,29.299486
mae,0.075,3.251747,28.441983
mae,0.1,3.802457,27.846555
mae,0.15,5.035787,26.281586
mse,0.05,0.572194,48.412961
mse,0.075,0.872429,45.80219
mse,0.1,1.15746,44.031978
mse,0.15,1.968098,39.693432
