metric,area,comp,suff
mae,0.05,1.356087,24.657624
mae,0.075,2.960628,22.755311
mae,0.1,4.49747,21.411667
mae,0.15,7.285147,18.831928
mse,0.05,0.15698,34.251188
mse,0.075,0.756612,29.28911
mse,0.1,1.598892,26.281887
mse,0.15,3.686681,20.84476
