metric,area,comp,suff
mae,0.05,6.402218,21.776929
mae,0.075,8.027273,19.983596
mae,0.1,8.863934,18.93539
mae,0.15,10.244792,16.859441
mse,0.05,3.003454,26.702042
mse,0.075,4.391078,22.814059
mse,0.1,5.248522,20.722298
mse,0.15,6.929793,16.911132
