metric,area,comp,suff
mae,0.05,6.306887,17.662638
mae,0.075,7.615222,17.624748
mae,0.1,8.274639,17.564969
mae,0.15,9.507253,17.396921
mse,0.05,4.683443,20.229777
mse,0.075,5.835173,20.251629
mse,0.1,6.495329,20.18525
mse,0.15,7.870082,19.954976
