metric,area,comp,suff
mae,0.05,11.375754,12.597507
mae,0.075,11.902682,11.689161
mae,0.1,12.182341,11.137028
mae,0.15,12.852365,9.880046
mse,0.05,10.334331,10.51791
mse,0.075,10.921842,9.194775
mse,0.1,11.29601,8.420259
mse,0.15,12.247501,6.757161
