metric,area,comp,suff
mae,0.05,11.979903,9.721301
mae,0.075,12.555009,9.641564
mae,0.1,13.144322,9.554732
mae,0.15,15.027078,9.381443
mse,0.05,11.07086,6.294884
mse,0.075,11.336094,6.235184
mse,0.1,11.907833,6.087719
mse,0.15,14.67737,5.768228
