metric,area,comp,suff
mae,0.05,7.51031,14.380621
mae,0.075,9.393841,13.460558
mae,0.1,10.189569,13.041405
mae,0.15,11.696153,12.324472
mse,0.05,5.089949,14.046751
mse,0.075,7.068574,12.556797
mse,0.1,8.000612,11.922293
mse,0.15,9.931531,10.859058
