metric,area,comp,suff
mae,0.05,10.652721,15.357609
mae,0.075,13.039546,15.974607
mae,0.1,14.34356,16.457679
mae,0.15,16.809268,17.594768
mse,0.05,8.391507,15.317133
mse,0.075,11.590088,16.399943
mse,0.1,13.589138,17.273834
mse,0.15,17.912134,19.391766
