metric,area,comp,suff
mae,0.05,8.137828,24.578396
mae,0.075,10.010328,22.956377
mae,0.1,10.825503,21.979639
mae,0.15,12.39327,19.823154
mse,0.05,6.666352,34.921265
mse,0.075,9.239387,30.896839
mse,0.1,10.472485,28.565482
mse,0.15,12.813772,23.705725
