metric,area,comp,suff
mae,0.05,9.113527,15.079549
mae,0.075,11.406789,14.344903
mae,0.1,12.839381,13.985435
mae,0.15,14.973503,13.963703
mse,0.05,7.416719,14.55931
mse,0.075,10.463526,13.115302
mse,0.1,12.633417,12.435001
mse,0.15,15.9897,12.239604
