metric,area,comp,suff
mae,0.05,5.695873,25.998526
mae,0.075,7.06652,25.087707
mae,0.1,7.768343,24.549482
mae,0.15,9.176809,23.340406
mse,0.05,4.0859,38.796457
mse,0.075,5.562805,36.570279
mse,0.1,6.383972,35.267251
mse,0.15,8.127187,32.379281
