metric,area,comp,suff
mae,0.05,6.22264,20.244191
mae,0.075,7.047026,17.337427
mae,0.1,7.452163,15.765434
mae,0.15,8.294197,12.763222
mse,0.05,3.163587,24.92138
mse,0.075,3.885192,18.928508
mse,0.1,4.268521,15.935043
mse,0.15,5.142536,10.819332
