metric,area,comp,suff
mae,0.05,5.28719,21.539962
mae,0.075,6.209433,18.946641
mae,0.1,6.665927,17.504982
mae,0.15,7.576858,14.598475
mse,0.05,2.517658,27.669805
mse,0.075,3.235018,22.028923
mse,0.1,3.62212,19.085277
mse,0.15,4.470043,13.671865
