metric,area,comp,suff
mae,0.05,9.534636,25.272348
mae,0.075,10.742343,23.8877
mae,0.1,11.635773,22.598555
mae,0.15,13.499811,19.222808
mse,0.05,7.285871,37.121372
mse,0.075,8.775825,33.54067
mse,0.1,9.970115,30.335891
mse,0.15,12.835774,22.640203
