metric,area,comp,suff
mae,0.05,6.658675,27.323091
mae,0.075,7.390318,26.657295
mae,0.1,8.006596,26.004387
mae,0.15,9.289578,24.027271
mse,0.05,4.014875,42.853039
mse,0.075,4.684017,41.000202
mse,0.1,5.295123,39.211754
mse,0.15,6.691005,34.016925
