metric,area,comp,suff
mae,0.05,6.046064,27.081194
mae,0.075,7.27407,25.372903
mae,0.1,8.02255,24.304538
mae,0.15,9.308684,21.919681
mse,0.05,3.290176,41.884545
mse,0.075,4.39043,37.19143
mse,0.1,5.126755,34.377496
mse,0.15,6.476828,28.443425
